Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
ABOONEI_1216	ABOONEI_1216	538	Query	-	528	1.20E-199	677.3	27.4	1	1	6.00E-204	1.40E-199	677.0411987	27.38	3	525	4	527	2	530	0.99	"thermosome, multiple subunit protein, archaeal subfamily"		0
N186_02395	N186_02395	545	Query	-	528	1.40E-199	677.1	18.3	1	1	7.10E-204	1.70E-199	676.8081055	18.31	4	526	9	532	6	534	0.98	thermosome subunit		0
Mpet_0079	Mpet_0079	551	Query	-	528	1.50E-199	677	24.8	1	1	7.40E-204	1.80E-199	676.7463379	24.76	3	522	8	525	6	530	0.99	thermosome		0
AMR53_06005	AMR53_06005	550	Query	-	528	1.80E-199	676.7	28.5	1	1	9.10E-204	2.20E-199	676.4456787	28.45	3	524	7	529	5	532	0.99	thermosome subunit		0
ACAM_1294	ACAM_1294	541	Query	-	528	3.20E-199	675.9	12	1	1	1.70E-203	4.10E-199	675.5430298	11.98	4	526	8	532	6	534	0.99	thermosome beta subunit		0
Maeo_1023	Maeo_1023	543	Query	-	528	4.60E-199	675.4	31.4	1	1	2.30E-203	5.50E-199	675.1026611	31.41	3	522	3	521	1	526	0.99	thermosome		0
AKJ37_01640	AKJ37_01640	556	Query	-	528	4.70E-199	675.3	23	1	1	2.30E-203	5.60E-199	675.0986328	22.99	3	524	8	530	6	533	0.99	thermosome subunit		0
ABOONEI_424	ABOONEI_424	551	Query	-	528	4.80E-199	675.3	27.5	1	1	2.50E-203	5.90E-199	675.0006104	27.47	3	525	6	527	4	529	0.99	"thermosome, multiple subunit protein, archaeal subfamily"		0
Mbar_A1201	Mbar_A1201	555	Query	-	528	5.10E-199	675.2	22.9	1	1	2.40E-203	5.80E-199	675.0296631	22.9	3	525	4	526	2	529	0.99	thermosome subunit		0
MSBRW_3523	MSBRW_3523	555	Query	-	528	5.10E-199	675.2	22.9	1	1	2.40E-203	5.80E-199	675.0296631	22.9	3	525	4	526	2	529	0.99	Heat shock protein 60 family chaperone GroEL		0
MA03_06100	MA03_06100	559	Query	-	528	5.30E-199	675.2	20.1	1	1	2.90E-203	6.80E-199	674.8048706	20.11	4	526	19	543	17	545	0.99	thermosome subunit		0
Pyrfu_0102	Pyrfu_0102	566	Query	-	528	5.30E-199	675.2	14.7	1	1	2.90E-203	6.80E-199	674.7982178	14.66	4	526	13	552	11	554	0.98	thermosome		0
ABOONEI_2424	ABOONEI_2424	538	Query	-	528	5.80E-199	675	26.9	1	1	2.80E-203	6.80E-199	674.8189697	26.87	3	525	4	527	2	530	0.99	"thermosome, multiple subunit protein, archaeal subfamily"		0
ABOONEI_3002	ABOONEI_3002	551	Query	-	528	8.10E-199	674.5	27.5	1	1	4.20E-203	1.00E-198	674.2575073	27.47	3	525	6	527	4	529	0.99	"thermosome, multiple subunit protein, archaeal subfamily"		1
Mmah_0335	Mmah_0335	561	Query	-	528	1.60E-198	673.6	21.8	1	1	8.10E-203	1.90E-198	673.3193359	21.75	3	520	9	526	7	531	0.99	thermosome subunit		0
Metho_2168	Metho_2168	551	Query	-	528	2.00E-198	673.3	23.4	1	1	1.10E-202	2.50E-198	672.9232178	23.44	3	522	8	528	6	532	0.99	thermosome subunit		0
MCP_0636	MCP_0636	551	Query	-	528	2.20E-198	673.2	20.2	1	1	1.10E-202	2.70E-198	672.8572998	20.25	3	522	9	529	7	533	0.99	thermosome		0
Mtc_2376	Mtc_2376	553	Query	-	528	3.30E-198	672.5	21.4	1	1	1.70E-202	3.90E-198	672.2885132	21.41	3	522	9	529	7	534	0.99	thermosome subunit		0
RCIX1971	RCIX1971	548	Query	-	528	3.30E-198	672.5	24.6	1	1	1.70E-202	4.00E-198	672.2857666	24.58	3	524	8	529	6	533	0.99	chaperonin Hsp60 (GroEL-like)		0
Arcve_1574	Arcve_1574	544	Query	-	528	4.20E-198	672.2	25.7	1	1	2.00E-202	4.80E-198	672.0015869	25.71	3	525	7	530	5	533	0.98	thermosome		0
MA03_00050	MA03_00050	546	Query	-	528	4.20E-198	672.2	18.5	1	1	2.10E-202	5.00E-198	671.9406128	18.48	4	526	9	532	6	534	0.99	thermosome subunit		0
Mlab_0206	Mlab_0206	551	Query	-	528	5.40E-198	671.8	21.7	1	1	2.60E-202	6.20E-198	671.6447144	21.73	3	524	8	527	6	531	0.99	thermosome		0
TSIB_1538	TSIB_1538	550	Query	-	528	6.20E-198	671.6	28.3	1	1	3.20E-202	7.70E-198	671.3388672	28.35	3	524	8	530	6	533	0.99	Thermosome beta subunit		0
Mpal_0032	Mpal_0032	551	Query	-	528	6.80E-198	671.5	25.7	1	1	3.30E-202	7.80E-198	671.3129883	25.74	3	524	8	527	6	531	0.99	thermosome		0
Ngar_c00930	Ngar_c00930	555	Query	-	528	7.00E-198	671.5	24.6	1	1	3.30E-202	8.00E-198	671.2822876	24.55	3	524	11	534	9	538	0.99	archaeal thermosome		0
NITUZ_60156	NITUZ_60156	569	Query	-	528	7.00E-198	671.5	22.1	1	1	3.60E-202	8.70E-198	671.1633301	22.1	4	522	11	530	8	534	0.98	Thermosome subunit		0
Ferp_2119	Ferp_2119	545	Query	-	528	8.00E-198	671.3	29.6	1	1	4.00E-202	9.50E-198	671.0249634	29.58	3	526	7	531	5	533	0.99	thermosome		0
NVIE_029190	NVIE_029190	554	Query	-	528	8.00E-198	671.3	26	1	1	3.80E-202	9.20E-198	671.0789795	26.01	3	525	11	534	9	537	0.99	archaeal thermosome		0
Metlim_1221	Metlim_1221	550	Query	-	528	1.00E-197	670.9	21.9	1	1	5.00E-202	1.20E-197	670.7098389	21.88	3	523	8	526	6	531	0.99	thermosome subunit		0
NKOR_09530	NKOR_09530	600	Query	-	528	1.10E-197	670.8	23	1	1	5.40E-202	1.30E-197	670.5910645	23.05	2	523	43	565	42	569	0.99	thermosome		0
AOA65_0622	AOA65_0622	550	Query	-	528	1.20E-197	670.7	22.9	1	1	5.70E-202	1.40E-197	670.5026855	22.93	3	526	10	535	8	537	0.98	Thermosome subunit alpha		0
GACE_1309	GACE_1309	548	Query	-	528	1.40E-197	670.4	27.6	1	1	7.10E-202	1.70E-197	670.1989746	27.6	3	522	7	527	5	533	0.98	"thermosome, subunit beta"		0
CISAcid_04670	CISAcid_04670	558	Query	-	528	1.60E-197	670.3	15.7	1	1	8.10E-202	1.90E-197	670.0181885	15.68	4	523	11	532	8	537	0.99	"thermosome, archaeal"		0
NTE_03123	NTE_03123	556	Query	-	528	2.00E-197	670	24.2	1	1	9.50E-202	2.30E-197	669.7824707	24.23	3	524	11	534	9	538	0.99	thermosome subunit		0
Smar_1268	Smar_1268	550	Query	-	528	2.10E-197	669.9	19	1	1	1.10E-201	2.70E-197	669.5290527	19.04	4	526	7	534	5	537	0.97	thermosome subunit		0
Mfer_0075	Mfer_0075	529	Query	-	528	2.10E-197	669.9	24.7	1	1	1.00E-201	2.50E-197	669.6563721	24.66	3	522	6	519	4	525	0.98	thermosome subunit		0
OSP8Acid_04660	OSP8Acid_04660	558	Query	-	528	2.90E-197	669.4	15.3	1	1	1.40E-201	3.40E-197	669.1902466	15.34	4	523	11	532	8	537	0.99	"thermosome, archaeal"		0
Mhun_2549	Mhun_2549	552	Query	-	528	3.60E-197	669.1	22.9	1	1	1.70E-201	4.10E-197	668.9447021	22.87	3	524	8	527	6	531	0.99	thermosome subunit		0
Arcve_1234	Arcve_1234	543	Query	-	528	4.00E-197	669	24.2	1	1	1.90E-201	4.60E-197	668.7765503	24.16	3	524	7	529	5	533	0.99	thermosome		0
JCHSAcid_12120	JCHSAcid_12120	558	Query	-	528	4.80E-197	668.7	15.5	1	1	2.40E-201	5.70E-197	668.4534912	15.55	4	523	11	532	8	537	0.99	"thermosome, archaeal"		0
AAA799E16_00536	AAA799E16_00536	570	Query	-	528	5.20E-197	668.6	23.2	1	1	2.60E-201	6.10E-197	668.3584595	23.18	2	523	10	532	9	536	0.98	Thermosome subunit alpha protein		0
AAA799N04_00957	AAA799N04_00957	570	Query	-	528	5.20E-197	668.6	23.2	1	1	2.60E-201	6.10E-197	668.3584595	23.18	2	523	10	532	9	536	0.98	Thermosome subunit alpha protein		0
AAA799D11_01732	AAA799D11_01732	570	Query	-	528	5.20E-197	668.6	23.2	1	1	2.60E-201	6.10E-197	668.3584595	23.18	2	523	10	532	9	536	0.98	Thermosome subunit alpha protein		0
NTE_01192	NTE_01192	545	Query	-	528	6.90E-197	668.2	26.2	1	1	3.30E-201	7.80E-197	668.0115967	26.22	4	525	2	524	1	527	0.99	thermosome subunit		0
A994_11497	A994_11497	546	Query	-	528	7.30E-197	668.1	26.1	1	1	3.50E-201	8.30E-197	667.9163818	26.08	3	524	10	525	8	529	0.98	thermosome		0
MCGE09_00342	MCGE09_00342	555	Query	-	528	7.40E-197	668.1	18.1	1	1	3.80E-201	9.00E-197	667.8032837	18.08	3	522	9	529	7	533	0.99	thermosome subunit		0
NVIE_024240	NVIE_024240	557	Query	-	528	7.90E-197	668	23.6	1	1	3.80E-201	9.10E-197	667.7976074	23.63	3	524	11	534	9	538	0.99	archaeal thermosome		0
AKJ65_00120	AKJ65_00120	545	Query	-	528	8.60E-197	667.9	18	1	1	4.40E-201	1.10E-196	667.5845337	18.04	3	522	9	529	7	532	0.99	thermosome subunit		0
Nlim_1525	Nlim_1525	570	Query	-	528	1.00E-196	667.6	23.4	1	1	5.40E-201	1.30E-196	667.2966919	23.37	2	524	10	533	9	536	0.99	thermosome		0
MSWAN_0737	MSWAN_0737	547	Query	-	528	1.10E-196	667.6	25.2	1	1	5.10E-201	1.20E-196	667.366333	25.18	3	524	12	527	10	531	0.98	thermosome		0
BRM9_1454	BRM9_1454	546	Query	-	528	1.10E-196	667.5	26.3	1	1	5.50E-201	1.30E-196	667.2773438	26.3	3	524	10	525	8	529	0.98	thermosome subunit		1
AOA66_0711	AOA66_0711	550	Query	-	528	1.10E-196	667.5	24.3	1	1	5.90E-201	1.40E-196	667.1630859	24.33	3	525	10	534	8	537	0.99	Thermosome subunit beta		0
MGAcid_02760	MGAcid_02760	558	Query	-	528	1.10E-196	667.5	15.5	1	1	5.70E-201	1.40E-196	667.208313	15.53	4	523	11	532	8	537	0.99	"thermosome, archaeal"		0
MCGE09_00504	MCGE09_00504	555	Query	-	528	1.30E-196	667.3	18.1	1	1	6.70E-201	1.60E-196	666.9869995	18.07	3	522	6	526	4	530	0.99	thermosome subunit		0
Shell_1184	Shell_1184	554	Query	-	528	1.40E-196	667.2	20.1	1	1	7.80E-201	1.90E-196	666.7694702	20.1	4	526	9	536	7	538	0.98	thermosome		0
BG20_I1503	BG20_I1503	567	Query	-	528	1.40E-196	667.2	23.6	1	1	7.20E-201	1.70E-196	666.8742676	23.58	2	524	10	533	9	536	0.99	"thermosome, subunit"		0
Memar_2346	Memar_2346	553	Query	-	528	1.50E-196	667.1	20.7	1	1	7.00E-201	1.70E-196	666.9225464	20.67	3	524	7	529	5	533	0.99	thermosome subunit		0
Smar_0907	Smar_0907	546	Query	-	528	1.60E-196	667	17.2	1	1	7.70E-201	1.80E-196	666.776123	17.18	4	525	9	532	6	535	0.99	thermosome subunit		0
JI55_03340	JI55_03340	568	Query	-	528	1.90E-196	666.8	23.5	1	1	9.30E-201	2.20E-196	666.5175781	23.46	2	523	10	532	9	536	0.99	thermosome subunit		0
SZ63_06050	SZ63_06050	554	Query	-	528	2.60E-196	666.3	21.5	1	1	1.30E-200	3.00E-196	666.0632324	21.46	3	524	7	529	5	533	0.99	thermosome subunit		0
NPIRD3C_0248	NPIRD3C_0248	571	Query	-	528	3.30E-196	666	23.6	1	1	1.60E-200	3.90E-196	665.7171021	23.59	2	523	10	532	9	536	0.99	Thermosome subunit alpha		0
Metev_1852	Metev_1852	555	Query	-	528	3.50E-196	665.9	24.3	1	1	1.70E-200	4.10E-196	665.645752	24.32	3	523	15	536	13	541	0.99	thermosome		0
BD31_I0295	BD31_I0295	574	Query	-	528	4.10E-196	665.6	22.5	1	1	2.10E-200	4.90E-196	665.3734131	22.48	2	523	16	538	15	542	0.99	"thermosome, subunit"		0
MY1_1897	MY1_1897	567	Query	-	528	4.40E-196	665.5	23.2	1	1	2.30E-200	5.40E-196	665.2397461	23.15	2	524	10	533	9	536	0.99	Thermosome		0
Asulf_00765	Asulf_00765	544	Query	-	528	4.40E-196	665.5	24.8	1	1	2.20E-200	5.30E-196	665.265686	24.78	3	522	7	527	5	532	0.99	thermosome subunit		0
Ngar_c28160	Ngar_c28160	558	Query	-	528	5.00E-196	665.4	22.9	1	1	2.70E-200	6.60E-196	664.9624634	22.95	4	523	12	532	10	536	0.99	archaeal thermosome		0
Nmar_1792	Nmar_1792	570	Query	-	528	5.40E-196	665.2	21.4	1	1	2.70E-200	6.50E-196	664.9829712	21.44	2	523	10	532	9	536	0.98	thermosome		0
EI28_01445	EI28_01445	553	Query	-	528	9.60E-196	664.4	22.2	1	1	5.00E-200	1.20E-195	664.1169434	22.21	3	524	7	529	5	532	0.99	thermosome subunit		0
MBMB1_0742	MBMB1_0742	546	Query	-	528	1.00E-195	664.3	26.5	1	1	4.80E-200	1.20E-195	664.1480103	26.52	3	525	10	526	8	529	0.98	Thermosome subunit beta		0
Shell_1559	Shell_1559	543	Query	-	528	1.20E-195	664.1	17.8	1	1	5.60E-200	1.30E-195	663.9310303	17.85	4	525	9	532	6	535	0.99	thermosome		0
Pyrfu_1949	Pyrfu_1949	558	Query	-	528	1.40E-195	663.9	16.6	1	1	6.90E-200	1.70E-195	663.6364746	16.63	4	526	7	549	5	551	0.98	thermosome		0
MCON_0154	MCON_0154	551	Query	-	528	1.40E-195	663.9	25.8	1	1	7.30E-200	1.70E-195	663.5646362	25.84	4	521	9	524	6	528	0.99	thermosome subunit alpha		0
MTH_218	MTH_218	552	Query	-	528	2.00E-195	663.4	21.9	1	1	1.00E-199	2.40E-195	663.1135254	21.86	2	520	15	527	14	535	0.99	chaperonin		0
NADRNF5_0075	NADRNF5_0075	569	Query	-	528	2.20E-195	663.2	22.4	1	1	1.10E-199	2.70E-195	662.9558105	22.4	2	523	10	532	9	536	0.99	Thermosome subunit alpha		0
CF15_00400	CF15_00400	566	Query	-	528	2.30E-195	663.1	14.6	1	1	1.20E-199	3.00E-195	662.7929077	14.58	4	527	16	555	14	556	0.99	thermosome subunit		0
MCBB_0770	MCBB_0770	541	Query	-	528	2.50E-195	663.1	26.1	1	1	1.20E-199	2.80E-195	662.8768311	26.06	3	524	9	524	7	528	0.98	Thermosome subunit beta		0
AKJ37_06550	AKJ37_06550	540	Query	-	528	3.10E-195	662.7	20.1	1	1	1.60E-199	3.80E-195	662.4385376	20.06	2	521	6	526	5	531	0.99	thermosome subunit		0
AKJ66_00640	AKJ66_00640	540	Query	-	528	3.10E-195	662.7	20.1	1	1	1.60E-199	3.80E-195	662.4385376	20.06	2	521	6	526	5	531	0.99	thermosome subunit		0
AKJ40_01280	AKJ40_01280	540	Query	-	528	3.10E-195	662.7	20.1	1	1	1.60E-199	3.80E-195	662.4385376	20.06	2	521	6	526	5	531	0.99	thermosome subunit		0
PTO0735	PTO0735	546	Query	-	528	3.10E-195	662.7	28.2	1	1	1.60E-199	3.80E-195	662.4613037	28.21	2	524	5	526	4	530	0.98	thermosome subunit		0
NMY3_03297	NMY3_03297	553	Query	-	528	3.10E-195	662.7	25.6	1	1	1.60E-199	3.80E-195	662.4580078	25.63	3	523	11	532	9	535	0.99	60 kDa chaperonin		0
Abm4_0562	Abm4_0562	539	Query	-	528	3.70E-195	662.5	27.9	1	1	1.80E-199	4.30E-195	662.2749023	27.87	3	523	6	520	4	525	0.98	thermosome subunit		0
MMAB1_3345	MMAB1_3345	551	Query	-	528	3.80E-195	662.5	21.7	1	1	1.80E-199	4.30E-195	662.2553711	21.68	3	524	7	529	5	533	0.99	Thermosome subunit beta		0
CAC12109	CAC12109	549	Query	-	528	4.50E-195	662.2	26	1	1	2.40E-199	5.60E-195	661.8835449	26.04	3	524	10	530	8	533	0.99	"thermosome, alpha chain"		0
MTBMA_c06670	MTBMA_c06670	542	Query	-	528	4.50E-195	662.2	21.9	1	1	2.30E-199	5.40E-195	661.9428711	21.93	2	520	5	517	4	525	0.99	"thermosome, subunit alpha (chaperonin subunit)"		0
MTCT_0180	MTCT_0180	545	Query	-	528	4.60E-195	662.2	21.9	1	1	2.30E-199	5.50E-195	661.911499	21.93	2	520	5	517	4	525	0.99	chaperonin		0
TCELL_0045	TCELL_0045	551	Query	-	528	4.60E-195	662.2	17.6	1	1	2.50E-199	5.90E-195	661.8106079	17.62	4	526	7	534	5	537	0.98	Thermosome subunit alpha		0
BAB59649	BAB59649	544	Query	-	528	6.20E-195	661.7	21.3	1	1	3.00E-199	7.20E-195	661.5230103	21.3	3	524	5	527	3	531	0.99	archaeal chaperonin [group II]		0
ASAC_0314	ASAC_0314	560	Query	-	528	7.10E-195	661.5	16.3	1	1	3.50E-199	8.20E-195	661.3330688	16.31	4	524	11	533	8	537	0.99	Thermosome subunit beta		0
CAC12400	CAC12400	543	Query	-	528	7.60E-195	661.5	19.9	1	1	3.70E-199	8.80E-195	661.2371826	19.89	3	525	5	528	3	531	0.99	thermosome beta chain	1a6d_B	0
Hbut_0481	Hbut_0481	568	Query	-	528	7.60E-195	661.4	17.4	1	1	4.10E-199	9.80E-195	661.0811157	17.4	4	527	15	553	13	554	0.99	Thermosome beta subunit		0
MMINT_18090	MMINT_18090	545	Query	-	528	8.10E-195	661.4	23.7	1	1	4.10E-199	9.80E-195	661.0836182	23.68	3	520	6	524	4	528	0.99	thermosome subunit		0
RM7	RM7	549	Query	-	528	9.20E-195	661.2	23	1	1	4.60E-199	1.10E-194	660.9262085	22.95	3	522	8	527	6	532	0.99	chaperonin Hsp60 (GroEL-like)		0
TanjilG_25201	TanjilG_25201	535	Query	-	528	9.40E-195	661.1	2.5	1	1	4.40E-199	1.10E-194	660.9749756	2.45	3	519	11	532	9	535	0.98	hypothetical protein		0
Metbo_1901	Metbo_1901	579	Query	-	528	1.10E-194	660.9	26	1	1	5.60E-199	1.30E-194	660.640686	25.99	3	521	44	556	42	562	0.98	thermosome		0
BN140_2485	BN140_2485	554	Query	-	528	1.30E-194	660.7	21.3	1	1	6.20E-199	1.50E-194	660.5004883	21.32	3	524	7	529	5	533	0.99	Thermosome subunit beta		0
Msm_0826	Msm_0826	539	Query	-	528	1.40E-194	660.6	28.7	1	1	7.00E-199	1.70E-194	660.3264771	28.74	3	522	6	519	4	524	0.98	"chaperonin, Cpn60/TCP-1/thermosome family, GroL"		0
METSMIF1_02975	METSMIF1_02975	539	Query	-	528	1.40E-194	660.6	28.7	1	1	7.00E-199	1.70E-194	660.3264771	28.74	3	522	6	519	4	524	0.98	"thermosome, various subunit, archaeal"		0
A9757_02170	A9757_02170	539	Query	-	528	1.40E-194	660.6	28.7	1	1	7.00E-199	1.70E-194	660.3264771	28.74	3	522	6	519	4	524	0.98	thermosome subunit		0
METSMIALI_00738	METSMIALI_00738	539	Query	-	528	1.40E-194	660.6	28.7	1	1	7.00E-199	1.70E-194	660.3264771	28.74	3	522	6	519	4	524	0.98	"thermosome, various subunit, archaeal"		0
MBCUT_04280	MBCUT_04280	539	Query	-	528	1.50E-194	660.5	26.4	1	1	7.30E-199	1.70E-194	660.2692871	26.39	3	522	6	519	4	524	0.98	60 kDa chaperonin		0
BEH94_02465	BEH94_02465	543	Query	-	528	1.70E-194	660.3	30.1	1	1	7.90E-199	1.90E-194	660.147644	30.09	2	524	2	525	1	529	0.98	thermosome subunit		0
TCELL_0286	TCELL_0286	549	Query	-	528	1.80E-194	660.3	18	1	1	9.10E-199	2.20E-194	659.947876	18	4	525	9	532	7	535	0.99	thermosome subunit		0
T478_1301	T478_1301	543	Query	-	528	1.90E-194	660.1	26.7	1	1	1.00E-198	2.40E-194	659.8084106	26.69	3	518	10	526	8	532	0.99	thermosome subunit		0
BAB60294	BAB60294	549	Query	-	528	2.00E-194	660	26.5	1	1	1.00E-198	2.40E-194	659.8045654	26.51	3	525	10	531	8	534	0.98	archaeal chaperonin [group II]		0
CEY00_Acc05865	CEY00_Acc05865	621	Query	-	528	2.30E-194	659.9	7.9	1	2	5.70E-50	1.40E-45	168.9399567	0.75	5	151	3	151	1	152	0.97	T-complex protein 1 subunit zeta 1 like		0
CEY00_Acc05865	CEY00_Acc05865	621	Query	-	528	2.30E-194	659.9	7.9	2	2	5.10E-149	1.20E-144	495.7670898	1.48	67	524	152	618	150	621	0.98	T-complex protein 1 subunit zeta 1 like		0
YLM1_1135	YLM1_1135	537	Query	-	528	2.40E-194	659.8	25.6	1	1	1.20E-198	2.90E-194	659.5083618	25.61	3	521	6	518	4	524	0.98	thermosome subunit		0
NMY3_03719	NMY3_03719	564	Query	-	528	2.60E-194	659.7	22.1	1	1	1.20E-198	2.90E-194	659.5114136	22.07	3	524	11	535	9	539	0.99	60 kDa chaperonin 1		0
Metfor_0722	Metfor_0722	550	Query	-	528	3.40E-194	659.3	27.2	1	1	1.70E-198	4.00E-194	659.0778198	27.19	3	524	8	527	6	530	0.99	thermosome subunit		0
Mzhil_0159	Mzhil_0159	541	Query	-	528	3.70E-194	659.2	23.4	1	1	1.90E-198	4.50E-194	658.8934326	23.38	3	520	7	525	5	530	0.99	thermosome		0
SARC_04112	SARC_04112	538	Query	-	528	6.10E-194	658.5	4.6	1	1	3.10E-198	7.50E-194	658.1755371	4.56	2	525	11	535	10	537	0.98	T-complex protein 1 subunit eta		0
MBCUR_13030	MBCUR_13030	537	Query	-	528	6.10E-194	658.5	26.8	1	1	3.00E-198	7.20E-194	658.234436	26.76	3	521	5	517	3	523	0.98	60 kDa chaperonin		0
NVIE_021580	NVIE_021580	548	Query	-	528	8.50E-194	658	24.8	1	1	4.10E-198	9.80E-194	657.7844238	24.81	2	524	5	529	4	533	0.99	archaeal thermosome		0
FFONT_1062	FFONT_1062	550	Query	-	528	9.00E-194	657.9	22.1	1	1	5.00E-198	1.20E-193	657.4943237	22.09	4	524	9	531	7	534	0.99	thermosome		0
Kcr_1503	Kcr_1503	554	Query	-	528	9.20E-194	657.9	23	1	1	4.50E-198	1.10E-193	657.6383057	23.01	4	525	10	532	7	535	0.99	Chaperonin GroEL (HSP60 family)		0
NSED_09595	NSED_09595	567	Query	-	528	9.80E-194	657.8	24.6	1	1	4.90E-198	1.20E-193	657.5327759	24.64	2	523	10	532	9	536	0.99	thermosome		0
CEY00_Acc03372	CEY00_Acc03372	535	Query	-	528	1.20E-193	657.5	4.9	1	1	5.90E-198	1.40E-193	657.2583008	4.89	3	518	11	531	9	534	0.98	T-complex protein 1 subunit epsilon like		0
Tneu_1525	Tneu_1525	553	Query	-	528	1.40E-193	657.3	9.3	1	1	7.60E-198	1.80E-193	656.9112549	9.33	4	525	12	533	10	536	0.98	thermosome		0
MBORA_04640	MBORA_04640	537	Query	-	528	1.60E-193	657.1	26.2	1	1	8.00E-198	1.90E-193	656.8247681	26.18	3	523	5	519	3	523	0.98	60 kDa chaperonin		0
AKJ43_00165	AKJ43_00165	564	Query	-	528	1.60E-193	657.1	23.8	1	1	7.70E-198	1.80E-193	656.8908081	23.81	3	524	15	537	13	541	0.99	thermosome subunit		0
NL43_00860	NL43_00860	538	Query	-	528	1.80E-193	656.9	26.6	1	1	9.30E-198	2.20E-193	656.6196289	26.6	2	523	4	519	3	523	0.99	thermosome subunit		0
PTSG_06393	PTSG_06393	564	Query	-	528	1.80E-193	656.9	1.8	1	1	8.80E-198	2.10E-193	656.6968994	1.81	2	523	14	537	13	542	0.98	chaperonin subunit 1		0
Desfe_1149	Desfe_1149	549	Query	-	528	2.00E-193	656.8	17.5	1	1	1.10E-197	2.50E-193	656.4380493	17.46	4	525	7	533	5	536	0.97	thermosome subunit		0
ASAC_0438	ASAC_0438	552	Query	-	528	2.00E-193	656.7	16.1	1	1	1.00E-197	2.40E-193	656.4727173	16.06	4	526	8	535	5	537	0.98	Thermosome subunit alpha		0
Dr16461	Dr16461	535	Query	-	528	2.20E-193	656.7	3.5	1	1	1.00E-197	2.40E-193	656.4845581	3.47	3	519	11	532	9	535	0.98			0
JCHSAcid_10760	JCHSAcid_10760	544	Query	-	528	2.30E-193	656.5	14.9	1	1	1.20E-197	2.80E-193	656.2993774	14.85	7	526	3	527	1	529	0.98	"thermosome, archaeal"		0
MSTHC_1555	MSTHC_1555	546	Query	-	528	2.50E-193	656.4	22	1	1	1.30E-197	3.10E-193	656.1520386	21.97	3	523	4	526	2	530	0.99	Heat shock protein 60 family chaperone GroEL		0
MSTHT_1733	MSTHT_1733	546	Query	-	528	2.50E-193	656.4	22	1	1	1.30E-197	3.10E-193	656.1520386	21.97	3	523	4	526	2	530	0.99	Heat shock protein 60 family chaperone GroEL		0
A4A49_08454	A4A49_08454	535	Query	-	528	2.60E-193	656.4	5.5	1	1	1.20E-197	3.00E-193	656.2026978	5.53	4	519	12	532	9	535	0.98	t-complex protein 1 subunit epsilon		0
MMINT_10840	MMINT_10840	552	Query	-	528	3.00E-193	656.2	24	1	1	1.50E-197	3.50E-193	655.9593506	24	3	521	9	529	7	534	0.98	thermosome subunit		0
OSP8Acid_06040	OSP8Acid_06040	544	Query	-	528	3.10E-193	656.1	14.8	1	1	1.50E-197	3.70E-193	655.8953247	14.84	7	526	3	527	1	529	0.98	"thermosome, archaeal"		0
sm9_1753	sm9_1753	537	Query	-	528	3.30E-193	656	27.6	1	1	1.70E-197	4.10E-193	655.7481689	27.59	3	520	6	517	4	523	0.98	thermosome subunit		0
Gasu_28020	Gasu_28020	554	Query	-	528	3.50E-193	656	9.8	1	1	1.60E-197	3.90E-193	655.7943115	9.77	3	524	3	526	1	530	0.98	T-complex protein 1 subunit		0
NITUZ_140156	NITUZ_140156	532	Query	-	528	3.70E-193	655.9	22.9	1	1	1.80E-197	4.20E-193	655.687439	22.92	3	520	10	528	8	532	0.99	Thermosome subunit		0
BVRB_6g147430	BVRB_6g147430	535	Query	-	528	3.70E-193	655.9	3.7	1	1	1.90E-197	4.50E-193	655.5955811	3.7	4	519	12	532	9	534	0.98	hypothetical protein		0
MBFIL_08730	MBFIL_08730	538	Query	-	528	3.80E-193	655.8	26.5	1	1	1.90E-197	4.40E-193	655.6192017	26.48	3	521	5	517	3	523	0.98	60 kDa chaperonin		0
Desmu_1033	Desmu_1033	551	Query	-	528	4.20E-193	655.7	18.6	1	1	2.30E-197	5.40E-193	655.3468628	18.59	4	526	7	534	5	536	0.97	thermosome subunit		0
DCAR_007030	DCAR_007030	535	Query	-	528	4.40E-193	655.6	3.4	1	1	2.10E-197	4.90E-193	655.4657593	3.35	4	519	12	532	9	535	0.98	hypothetical protein		0
CF15_03805	CF15_03805	557	Query	-	528	4.70E-193	655.5	11	1	1	2.40E-197	5.70E-193	655.2680054	10.95	4	526	6	547	4	549	0.98	thermosome subunit		0
Tagg_0167	Tagg_0167	552	Query	-	528	4.90E-193	655.5	18.8	1	1	2.70E-197	6.40E-193	655.1060181	18.79	4	526	7	534	5	536	0.97	thermosome subunit		0
ACAM_0595	ACAM_0595	554	Query	-	528	5.10E-193	655.4	15.3	1	1	2.70E-197	6.50E-193	655.0741577	15.28	4	526	7	534	5	536	0.98	thermosome alpha subunit		0
MANES_12G019200	MANES_12G019200	535	Query	-	528	5.40E-193	655.4	5.2	1	1	2.70E-197	6.30E-193	655.1123047	5.15	3	518	11	531	9	534	0.98	hypothetical protein		0
